38.7	46
38.8	1
38.8	2
38.8	8
38.8	9
38.8	17
38.8	18
38.8	23
38.8	26
38.8	28
38.8	30
38.8	33
38.8	36
38.8	45
38.8	49
39.6	5
39.6	20
39.8	43
39.8	47
39.9	3
39.9	12
39.9	16
39.9	21
39.9	34
39.9	41
39.9	44
40	0
40	10
40	19
40	24
40	25
40	32
40.1	22
41	4
41	7
41	31
41	35
41.1	14
41.1	36
41.1	48
41.2	1
41.2	15
41.2	17
41.2	18
41.2	27
41.2	29
41.2	38
41.2	40
41.2	42
41.3	2
41.3	6
41.3	8
41.3	9
41.3	11
41.3	23
41.3	26
41.3	30
41.3	33
41.3	37
41.3	39
41.3	45
41.3	46
41.3	49
41.4	13
41.4	28
42.2	5
42.2	43
42.2	47
42.3	20
42.3	21
42.3	44
42.4	3
42.4	12
42.4	16
42.4	19
42.4	32
42.4	34
42.5	0
42.5	10
42.5	22
42.5	24
42.5	25
42.5	41
43.4	31
43.5	4
43.5	38
43.6	7
43.6	29
43.6	35
43.6	36
43.6	40
43.6	42
43.7	1
43.7	2
43.7	6
43.7	9
43.7	11
43.7	14
43.7	15
43.7	17
43.7	18
43.7	23
43.7	26
43.7	33
43.7	45
43.7	48
43.7	49
43.8	8
43.8	27
43.8	30
43.8	37
43.8	39
43.8	46
43.9	13
43.9	28
44.6	43
44.7	44
44.8	21
44.8	22
44.8	47
44.9	5
44.9	12
44.9	16
44.9	19
44.9	25
44.9	32
45	0
45	3
45	10
45	20
45	24
45	34
45.1	41
45.9	31
46	17
46	29
46.1	2
46.1	4
46.1	7
46.1	23
46.1	33
46.1	35
46.1	36
46.1	45
46.2	6
46.2	8
46.2	9
46.2	11
46.2	38
46.2	40
46.2	48
46.2	49
46.3	1
46.3	13
46.3	14
46.3	15
46.3	18
46.3	26
46.3	27
46.3	28
46.3	30
46.3	37
46.3	39
46.3	42
46.3	46
46.9	43
47.1	21
47.2	44
47.3	22
47.4	5
47.4	16
47.4	19
47.4	25
47.4	47
47.5	0
47.5	10
47.5	12
47.5	20
47.5	24
47.5	32
47.6	3
47.6	34
47.6	41
48.4	2
48.4	33
48.4	35
48.4	36
48.5	29
48.5	31
48.6	4
48.6	7
48.6	11
48.6	15
48.6	45
48.7	1
48.7	14
48.7	17
48.7	23
48.7	26
48.7	27
48.7	37
48.7	38
48.7	40
48.7	48
48.7	49
48.8	6
48.8	8
48.8	9
48.8	13
48.8	18
48.8	28
48.8	30
48.8	39
48.8	42
48.8	46
49.1	43
49.4	21
49.8	22
49.8	44
49.9	10
49.9	16
49.9	19
49.9	47
50	0
50	3
50	5
50	12
50	20
50	24
50	25
50	32
50	34
50	41
50.8	36
50.9	2
50.9	35
51	31
51	33
51.1	4
51.1	7
51.1	26
51.1	29
51.1	45
51.1	49
51.2	1
51.2	9
51.2	11
51.2	15
51.2	17
51.2	27
51.2	28
51.2	39
51.3	6
51.3	8
51.3	13
51.3	14
51.3	18
51.3	23
51.3	30
51.3	37
51.3	38
51.3	40
51.3	42
51.3	46
51.3	48
51.4	43
51.6	21
52.2	44
52.3	22
52.4	3
52.4	10
52.4	12
52.4	16
52.4	19
52.4	32
52.4	47
52.5	0
52.5	5
52.5	24
52.5	34
52.5	41
52.6	20
52.6	25
52.9	36
53.4	2
53.4	4
53.4	33
53.4	35
53.5	26
53.6	17
53.6	29
53.6	49
53.7	1
53.7	8
53.7	11
53.7	13
53.7	14
53.7	27
53.7	31
53.7	37
53.7	39
53.7	45
53.8	6
53.8	7
53.8	9
53.8	15
53.8	18
53.8	28
53.8	30
53.8	38
53.8	40
53.8	42
53.8	43
53.8	46
53.8	48
53.9	21
53.9	23
54.8	3
54.8	12
54.8	22
54.8	44
54.9	10
54.9	19
54.9	32
54.9	47
55	0
55	5
55	16
55	24
55	34
55	41
55.1	20
55.1	25
55.1	36
55.8	2
55.9	4
55.9	26
55.9	33
55.9	35
56.1	1
56.1	8
56.1	29
56.1	39
56.1	48
56.2	13
56.2	14
56.2	15
56.2	17
56.2	27
56.2	37
56.2	43
56.2	45
56.2	46
56.3	6
56.3	7
56.3	9
56.3	11
56.3	21
56.3	23
56.3	28
56.3	30
56.3	38
56.3	42
56.3	49
56.4	18
56.4	31
56.4	40
57.3	12
57.3	34
57.3	44
57.4	10
57.4	22
57.4	32
57.4	47
57.5	0
57.5	3
57.5	5
57.5	16
57.5	19
57.5	20
57.5	24
57.5	25
57.5	36
57.5	41
57.9	2
58.4	26
58.4	35
58.5	4
58.5	29
58.5	48
58.6	1
58.6	8
58.6	33
58.6	37
58.6	39
58.6	46
58.7	7
58.7	11
58.7	14
58.7	15
58.7	17
58.7	38
58.7	43
58.8	6
58.8	9
58.8	13
58.8	18
58.8	23
58.8	27
58.8	28
58.8	30
58.8	45
58.8	49
58.9	21
58.9	31
58.9	40
58.9	42
59.8	34
59.9	10
59.9	12
59.9	16
59.9	22
59.9	32
59.9	41
59.9	47
60	0
60	3
60	5
60	19
60	20
60	24
60	25
60	36
60	44
60.1	2
60.9	29
61	8
61	26
61	48
61.1	4
61.1	33
61.1	35
61.1	37
61.1	43
61.1	46
61.2	6
61.2	7
61.2	9
61.2	13
61.2	15
61.2	21
61.2	30
61.2	42
61.3	1
61.3	11
61.3	14
61.3	17
61.3	18
61.3	23
61.3	27
61.3	28
61.3	31
61.3	38
61.3	39
61.3	40
61.3	45
61.3	49
62.1	34
62.3	3
62.3	16
62.3	47
62.4	10
62.4	12
62.4	41
62.5	0
62.5	5
62.5	19
62.5	20
62.5	22
62.5	24
62.5	32
62.5	44
62.6	2
62.6	25
62.6	36
63.4	26
63.5	8
63.5	29
63.5	48
63.6	4
63.6	6
63.6	30
63.6	35
63.6	43
63.7	1
63.7	9
63.7	11
63.7	13
63.7	14
63.7	15
63.7	17
63.7	23
63.7	27
63.7	33
63.7	37
63.7	40
63.7	46
63.8	7
63.8	18
63.8	21
63.8	28
63.8	31
63.8	38
63.8	39
63.8	42
63.8	45
63.9	49
64.5	34
64.8	3
64.8	47
64.9	41
65	10
65	12
65	16
65	19
65	20
65	24
65	32
65	44
65.1	0
65.1	2
65.1	5
65.1	22
65.1	25
65.1	36
65.9	26
66	6
66	8
66	48
66.1	29
66.1	33
66.2	4
66.2	11
66.2	14
66.2	17
66.2	23
66.2	27
66.2	30
66.2	37
66.2	39
66.3	1
66.3	13
66.3	15
66.3	21
66.3	31
66.3	35
66.3	43
66.3	46
66.4	7
66.4	9
66.4	18
66.4	28
66.4	38
66.4	40
66.4	42
66.4	45
66.4	49
66.9	34
67.4	3
67.4	47
67.5	20
67.6	10
67.6	12
67.6	24
67.6	32
67.6	36
67.6	41
67.6	44
67.7	0
67.7	2
67.7	5
67.7	16
67.7	19
67.7	22
67.7	25
68.6	48
68.7	8
68.7	26
68.7	27
68.7	37
68.8	4
68.8	6
68.8	14
68.8	39
68.9	1
68.9	9
68.9	11
68.9	15
68.9	17
68.9	23
68.9	28
68.9	29
68.9	30
68.9	31
68.9	33
68.9	35
68.9	38
68.9	45
69	7
69	13
69	18
69	21
69	42
69	43
69	46
69	49
69.1	40
69.2	34
70	47
70.1	3
70.1	5
70.2	0
70.2	2
70.2	10
70.2	12
70.2	16
70.2	20
70.2	22
70.2	24
70.2	25
70.2	32
70.2	36
70.2	41
70.2	44
70.3	19
71.2	8
71.3	48
71.4	4
71.4	6
71.4	11
71.4	15
71.4	26
71.4	27
71.4	33
71.4	37
71.4	39
71.5	1
71.5	7
71.5	9
71.5	14
71.5	17
71.5	23
71.5	30
71.5	31
71.5	35
71.5	38
71.5	45
71.5	46
71.6	18
71.6	21
71.6	28
71.6	40
71.6	42
71.6	43
71.6	49
71.7	13
71.7	29
71.7	34
72.6	47
72.7	0
72.7	19
72.7	41
72.8	3
72.8	5
72.8	10
72.8	12
72.8	16
72.8	20
72.8	22
72.8	25
72.8	36
72.8	44
72.9	2
72.9	24
72.9	32
73.7	8
73.9	6
73.9	27
73.9	48
74	11
74	15
74	33
74	37
74	39
74	49
74.1	1
74.1	4
74.1	7
74.1	14
74.1	23
74.1	26
74.1	35
74.1	38
74.1	45
74.2	9
74.2	13
74.2	17
74.2	18
74.2	21
74.2	29
74.2	30
74.2	31
74.2	34
74.2	40
74.2	42
74.2	43
74.2	46
74.3	28
75.2	3
75.2	19
75.2	47
75.3	0
75.3	5
75.3	25
75.4	16
75.4	20
75.4	32
75.4	36
75.4	41
75.5	2
75.5	10
75.5	12
75.5	22
75.5	44
75.6	24
76.1	8
76.4	48
76.6	6
76.6	11
76.6	15
76.6	27
76.7	4
76.7	13
76.7	14
76.7	18
76.7	21
76.7	23
76.7	26
76.7	33
76.7	35
76.7	37
76.7	39
76.7	42
76.7	43
76.7	49
76.8	1
76.8	7
76.8	9
76.8	17
76.8	28
76.8	29
76.8	30
76.8	31
76.8	34
76.8	38
76.8	40
76.8	45
76.9	46
77.7	3
77.8	0
77.8	19
77.8	47
77.9	5
77.9	16
77.9	44
78	2
78	12
78	20
78	22
78	32
78	36
78	41
78.1	10
78.1	24
78.1	25
78.3	8
79.1	35
79.1	48
79.2	4
79.2	14
79.2	15
79.2	21
79.2	33
79.2	42
79.2	49
79.3	6
79.3	11
79.3	13
79.3	18
79.3	26
79.3	27
79.3	28
79.3	37
79.3	43
79.3	45
79.4	1
79.4	7
79.4	9
79.4	23
79.4	29
79.4	30
79.4	34
79.4	38
79.4	39
79.4	40
79.4	46
79.5	17
79.5	31
80.3	0
80.3	3
80.4	16
80.4	36
80.5	5
80.5	12
80.5	44
80.5	47
80.6	2
80.6	19
80.6	20
80.6	22
80.6	24
80.7	8
80.7	10
80.7	25
80.7	32
80.7	41
81.6	42
81.7	14
81.7	35
81.7	45
81.7	49
81.8	6
81.8	21
81.8	27
81.8	48
81.9	4
81.9	13
81.9	15
81.9	28
81.9	33
81.9	37
82	1
82	7
82	11
82	17
82	18
82	23
82	26
82	29
82	30
82	31
82	34
82	38
82	39
82	40
82	43
82	46
82.1	9
82.9	16
83	3
83	36
83.1	0
83.1	44
83.1	47
83.2	2
83.2	5
83.2	12
83.2	20
83.2	22
83.2	24
83.2	25
83.2	41
83.3	8
83.3	10
83.3	19
83.3	32
84.1	42
84.3	21
84.4	6
84.4	14
84.4	27
84.4	35
84.4	48
84.4	49
84.5	4
84.5	7
84.5	11
84.5	15
84.5	23
84.5	29
84.5	33
84.5	34
84.5	37
84.5	40
84.5	45
84.5	46
84.6	1
84.6	9
84.6	13
84.6	17
84.6	18
84.6	26
84.6	28
84.6	30
84.6	31
84.6	38
84.6	39
84.6	43
85.5	47
85.6	0
85.6	3
85.7	2
85.7	19
85.7	36
85.7	44
85.8	12
85.8	16
85.8	22
85.8	41
85.9	5
85.9	8
85.9	10
85.9	20
85.9	24
85.9	25
85.9	32
86.9	21
86.9	35
87	6
87	7
87	14
87	15
87	37
87	42
87	46
87.1	4
87.1	11
87.1	23
87.1	26
87.1	28
87.1	30
87.1	33
87.1	34
87.1	39
87.1	40
87.1	49
87.2	1
87.2	9
87.2	13
87.2	17
87.2	18
87.2	27
87.2	29
87.2	31
87.2	38
87.2	43
87.2	45
87.2	48
88.1	0
88.2	3
88.3	36
88.3	47
88.4	2
88.4	10
88.4	12
88.4	16
88.4	19
88.4	24
88.4	25
88.4	32
88.4	41
88.4	44
88.5	5
88.5	8
88.5	20
88.5	22
89.5	37
89.6	7
89.6	26
89.6	46
89.7	1
89.7	4
89.7	6
89.7	9
89.7	13
89.7	14
89.7	15
89.7	17
89.7	18
89.7	21
89.7	23
89.7	28
89.7	30
89.7	31
89.7	38
89.7	39
89.7	40
89.7	42
89.7	48
89.7	49
89.8	11
89.8	27
89.8	29
89.8	33
89.8	34
89.8	35
89.8	43
89.8	45
90.8	3
90.8	16
90.9	0
90.9	41
90.9	47
91	10
91	12
91	19
91	24
91	25
91	36
91	44
91.1	2
91.1	5
91.1	8
91.1	20
91.1	22
91.1	32
92.1	6
92.1	37
92.2	39
92.2	46
92.3	4
92.3	7
92.3	11
92.3	13
92.3	14
92.3	15
92.3	17
92.3	18
92.3	21
92.3	23
92.3	26
92.3	28
92.3	29
92.3	30
92.3	31
92.3	35
92.4	1
92.4	9
92.4	27
92.4	33
92.4	34
92.4	38
92.4	40
92.4	42
92.4	43
92.4	45
92.4	48
92.4	49
93.4	0
93.4	3
93.4	16
93.5	25
93.5	32
93.5	47
93.6	5
93.6	8
93.6	10
93.6	12
93.6	19
93.6	22
93.6	24
93.6	36
93.6	41
93.7	2
93.7	20
93.7	44
94.6	37
94.7	6
94.7	39
94.8	4
94.8	7
94.8	30
94.9	9
94.9	15
94.9	17
94.9	18
94.9	21
94.9	23
94.9	28
94.9	29
94.9	35
94.9	40
94.9	43
94.9	46
94.9	48
95	1
95	11
95	13
95	14
95	26
95	27
95	31
95	33
95	34
95	38
95	42
95	45
95	49
95.9	3
96.1	5
96.1	12
96.1	19
96.2	0
96.2	8
96.2	10
96.2	16
96.2	20
96.2	22
96.2	25
96.2	32
96.2	41
96.2	44
96.2	47
96.3	2
96.3	24
96.3	36
97.2	6
97.3	37
97.3	39
97.3	48
97.4	17
97.4	28
97.4	29
97.4	46
97.4	49
97.5	4
97.5	9
97.5	15
97.5	21
97.5	23
97.5	27
97.5	40
97.5	43
97.6	1
97.6	7
97.6	11
97.6	13
97.6	14
97.6	18
97.6	26
97.6	30
97.6	33
97.6	34
97.6	35
97.6	38
97.6	42
97.6	45
97.7	31
98.6	3
98.7	12
98.7	19
98.8	0
98.8	5
98.8	10
98.8	16
98.8	25
98.8	32
98.8	36
98.8	41
98.8	47
98.9	2
98.9	8
98.9	20
98.9	22
98.9	24
98.9	44
99.8	6
99.9	4
99.9	17
99.9	37
100	28
100	30
100	33
100	39
100	40
100	48
100	49
100.1	1
100.1	15
100.1	23
100.1	26
100.1	27
100.1	29
100.1	42
100.1	43
100.1	46
100.2	7
100.2	9
100.2	11
100.2	13
100.2	14
100.2	18
100.2	21
100.2	31
100.2	34
100.2	38
100.2	45
100.3	35
101.1	3
101.2	10
101.2	19
101.3	12
101.3	25
101.3	32
101.4	2
101.4	5
101.4	16
101.4	36
101.4	44
101.5	0
101.5	8
101.5	20
101.5	22
101.5	24
101.5	41
101.5	47
102.4	6
102.4	37
102.5	30
102.6	28
102.6	40
102.6	48
102.6	49
102.7	1
102.7	4
102.7	17
102.7	21
102.7	26
102.7	27
102.7	33
102.7	38
102.7	39
102.7	43
102.7	46
102.8	7
102.8	9
102.8	11
102.8	13
102.8	14
102.8	15
102.8	18
102.8	23
102.8	29
102.8	35
102.8	42
102.8	45
102.9	31
102.9	34
103.8	25
103.9	2
103.9	3
103.9	10
103.9	19
103.9	20
103.9	32
104	12
104	16
104	44
104	47
104.1	0
104.1	5
104.1	8
104.1	22
104.1	24
104.1	36
104.1	41
105	6
105	30
105.1	37
105.2	38
105.2	39
105.2	40
105.2	48
105.3	1
105.3	11
105.3	13
105.3	14
105.3	17
105.3	21
105.3	27
105.3	28
105.3	33
105.3	46
105.3	49
105.4	4
105.4	7
105.4	9
105.4	15
105.4	18
105.4	23
105.4	26
105.4	29
105.4	31
105.4	34
105.4	35
105.4	42
105.4	43
105.4	45
106.3	25
106.4	44
106.5	2
106.5	3
106.5	10
106.5	20
106.6	5
106.6	8
106.6	12
106.6	16
106.6	19
106.6	22
106.6	24
106.6	32
106.6	36
106.6	47
106.7	0
106.7	41
107.6	37
107.7	30
107.7	48
107.8	6
107.8	18
107.8	38
107.8	39
107.9	4
107.9	7
107.9	9
107.9	11
107.9	13
107.9	17
107.9	27
107.9	28
107.9	33
107.9	43
107.9	45
107.9	46
107.9	49
108	1
108	14
108	15
108	21
108	23
108	29
108	31
108	35
108	40
108	42
108.1	26
108.1	34
108.9	25
108.9	44
109	3
109	20
109.1	2
109.1	5
109.1	16
109.1	19
109.2	10
109.2	12
109.2	32
109.2	47
109.3	0
109.3	8
109.3	22
109.3	24
109.3	36
109.3	41
110.2	37
110.3	4
110.3	30
110.4	9
110.4	13
110.4	17
110.4	18
110.4	48
110.5	6
110.5	11
110.5	27
110.5	28
110.5	33
110.5	38
110.5	39
110.5	43
110.5	46
110.5	49
110.6	1
110.6	7
110.6	15
110.6	21
110.6	23
110.6	29
110.6	31
110.6	34
110.6	40
110.6	42
110.6	45
110.7	14
110.7	26
110.7	35
111.5	25
111.5	44
111.6	5
111.7	3
111.7	10
111.7	12
111.7	20
111.8	2
111.8	16
111.8	19
111.8	22
111.8	32
111.8	47
111.9	0
111.9	8
111.9	24
111.9	36
111.9	41
112.8	4
112.8	30
112.9	37
113	9
113	13
113	17
113	48
113.1	1
113.1	6
113.1	15
113.1	18
113.1	27
113.1	28
113.1	42
113.1	43
113.1	45
113.1	49
113.2	7
113.2	11
113.2	14
113.2	21
113.2	23
113.2	26
113.2	29
113.2	31
113.2	33
113.2	34
113.2	35
113.2	38
113.2	39
113.2	40
113.2	46
114	25
114	44
114.2	20
114.3	3
114.3	10
114.3	12
114.3	32
114.4	2
114.4	5
114.4	16
114.4	19
114.4	36
114.5	0
114.5	8
114.5	22
114.5	24
114.5	41
114.5	47
115.5	37
115.6	4
115.6	9
115.6	13
115.6	14
115.6	15
115.6	17
115.6	30
115.6	42
115.6	46
115.7	1
115.7	6
115.7	7
115.7	11
115.7	34
115.7	35
115.7	43
115.7	48
115.7	49
115.8	18
115.8	21
115.8	23
115.8	26
115.8	27
115.8	28
115.8	29
115.8	31
115.8	33
115.8	38
115.8	39
115.8	40
115.8	45
116.7	25
116.7	44
116.9	19
116.9	20
117	2
117	3
117	5
117	12
117	16
117	36
117	41
117	47
117.1	0
117.1	8
117.1	10
117.1	22
117.1	24
117.1	32
118.1	30
118.2	4
118.2	13
118.2	27
118.2	37
118.2	42
118.2	45
118.3	6
118.3	9
118.3	11
118.3	14
118.3	15
118.3	17
118.3	26
118.3	29
118.3	31
118.3	38
118.3	43
118.3	46
118.4	1
118.4	7
118.4	18
118.4	21
118.4	23
118.4	28
118.4	33
118.4	34
118.4	35
118.4	39
118.4	40
118.4	48
118.4	49
119.2	25
119.4	19
119.6	2
119.6	3
119.6	10
119.6	12
119.6	22
119.6	41
119.6	44
119.7	0
119.7	5
119.7	8
119.7	16
119.7	20
119.7	24
119.7	32
119.7	36
119.7	47
120.7	30
120.7	37
120.8	13
120.8	27
120.8	31
120.8	38
120.8	42
120.8	45
120.8	46
120.9	4
120.9	7
120.9	9
120.9	11
120.9	18
120.9	21
120.9	26
120.9	29
120.9	34
120.9	43
120.9	48
121	1
121	6
121	14
121	15
121	17
121	33
121	35
121	39
121	40
121	49
121.1	23
121.1	28
121.9	25
122	12
122	19
122.1	41
122.2	3
122.2	8
122.2	10
122.2	22
122.2	44
122.2	47
122.3	0
122.3	2
