423.8	17
424.3	21
424.4	10
424.4	13
424.5	30
424.7	47
425.6	32
425.8	6
427.9	45
428.1	16
428.5	14
428.9	2
429.1	22
429.5	42
429.6	24
429.6	41
430	27
430.6	0
430.6	15
430.6	36
430.7	40
430.9	33
431	25
431	46
431.3	8
431.7	26
431.7	37
432	19
432.9	12
434.5	38
435.1	44
435.3	43
435.8	48
436	4
436.2	28
436.2	35
436.5	6
436.6	34
436.7	1
436.7	11
437.6	29
438.8	3
439.1	5
440.1	18
440.5	20
440.6	26
441.2	42
441.3	32
441.9	36
442.3	23
443.1	30
443.8	9
445.2	49
445.7	13
446	10
446	12
446	31
446.1	21
446.1	40
446.2	7
446.3	17
446.7	24
446.8	25
446.8	44
446.9	4
447.1	0
447.7	14
447.9	39
447.9	46
449.2	2
449.3	8
449.8	19
450.4	47
450.9	45
451.2	16
451.4	22
451.7	11
451.9	48
452	41
454.3	18
454.6	15
455.3	27
455.3	37
455.5	20
455.5	33
457	34
457.1	35
457.1	38
457.4	43
457.8	3
459.2	6
459.3	13
459.5	5
459.8	30
459.9	29
460.1	7
460.4	17
460.6	42
461.6	32
462.1	23
462.8	1
463.3	46
463.5	16
464.4	14
464.9	31
466.9	9
467.1	12
467.4	10
467.4	25
467.7	40
467.9	2
468.7	34
468.7	44
468.8	22
469	8
469.1	18
469.2	24
469.4	11
469.4	28
469.6	4
472.5	19
473.2	27
473.2	36
473.3	33
473.3	49
473.5	48
473.9	3
473.9	47
474	37
474.3	21
474.5	0
474.7	39
475.2	45
475.4	15
475.9	17
476.6	38
476.8	26
476.9	7
476.9	35
477.4	42
477.6	29
478.1	43
478.2	41
478.4	16
479.8	32
480.4	13
480.8	5
480.8	23
481.3	46
481.5	2
481.8	6
482	31
482.5	30
482.9	9
483.2	1
483.6	8
484.7	18
484.8	14
485.6	20
485.7	4
485.7	25
486.2	34
487.4	24
488.1	49
488.6	48
489.1	37
490.8	40
491	28
491.4	11
492.2	22
492.5	27
492.7	36
493.2	12
493.2	45
493.7	44
493.8	10
495.4	39
495.6	17
495.7	41
496	0
496	7
496.1	38
496.2	21
496.6	35
496.8	16
496.8	29
496.9	43
497.2	47
497.4	3
497.4	15
497.7	2
497.7	42
498.4	32
498.5	19
500.4	33
501	5
501	31
501.2	13
501.3	9
502.1	6
502.2	23
502.9	46
505	30
505.6	49
506.1	24
506.2	20
506.5	14
